tstamp	latitude	longitude	direction	speed	trip_id
2020-10-13 05:14:52	45.656075	-122.584877	251	6.71082	170239217
2020-10-13 05:20:02	45.666307	-122.556273	70	24.60634	170239217
2020-10-13 05:20:07	45.666488	-122.555555	70	24.60634	170239217
2020-10-13 05:20:12	45.66667	-122.554845	70	24.60634	170239217
2020-10-13 05:20:17	45.666858	-122.55417	68	24.60634	170239217
2020-10-13 05:20:22	45.667018	-122.553532	70	22.3694	170239217
2020-10-13 05:20:27	45.667152	-122.552995	70	17.89552	170239217
2020-10-13 05:20:32	45.667202	-122.55279	71	4.47388	170239217
2020-10-13 05:20:42	45.667217	-122.552732	70	0	170239217
2020-10-13 05:20:47	45.667368	-122.55249	48	11.1847	170239217
2020-10-13 05:20:52	45.667742	-122.552477	1	17.89552	170239217
2020-10-13 05:20:57	45.66829	-122.552477	0	26.84328	170239217
2020-10-13 05:21:02	45.668942	-122.552478	0	31.31716	170239217
2020-10-13 05:21:07	45.669655	-122.55248	0	33.5541	170239217
2020-10-13 05:21:12	45.670368	-122.552478	0	33.5541	170239217
2020-10-13 05:21:17	45.671093	-122.552477	0	35.79104	170239217
2020-10-13 05:21:22	45.671822	-122.552473	0	35.79104	170239217
2020-10-13 05:21:27	45.67253	-122.552473	0	33.5541	170239217
2020-10-13 05:21:32	45.673255	-122.552473	0	35.79104	170239217
2020-10-13 05:21:37	45.673982	-122.552473	0	35.79104	170239217
2020-10-13 05:21:42	45.674692	-122.55247	0	33.5541	170239217
2020-10-13 05:21:47	45.675413	-122.55247	0	35.79104	170239217
2020-10-13 05:21:52	45.676145	-122.552467	0	35.79104	170239217
2020-10-13 05:21:57	45.676822	-122.552465	0	31.31716	170239217
2020-10-13 05:22:02	45.677363	-122.55246	0	24.60634	170239217
2020-10-13 05:22:07	45.677645	-122.55246	0	11.1847	170239217
2020-10-13 05:22:27	45.677692	-122.55246	0	0	170239217
2020-10-13 05:22:32	45.677967	-122.552462	0	13.42164	170239217
2020-10-13 05:22:37	45.678463	-122.552463	0	24.60634	170239217
2020-10-13 05:22:42	45.679087	-122.552465	0	31.31716	170239217
2020-10-13 05:22:47	45.679755	-122.552467	0	33.5541	170239217
2020-10-13 05:22:52	45.680435	-122.552467	0	33.5541	170239217
2020-10-13 05:22:57	45.681053	-122.552465	0	29.08022	170239217
2020-10-13 05:23:02	45.681588	-122.552465	0	24.60634	170239217
2020-10-13 05:23:07	45.68191	-122.552462	0	13.42164	170239217
2020-10-13 05:23:37	45.68205	-122.552463	0	0	170239217
2020-10-13 05:23:42	45.68244	-122.552465	0	20.13246	170239217
2020-10-13 05:23:47	45.683025	-122.552467	0	29.08022	170239217
2020-10-13 05:23:52	45.683723	-122.552468	0	33.5541	170239217
2020-10-13 05:23:57	45.684467	-122.55247	0	35.79104	170239217
2020-10-13 05:24:02	45.685205	-122.552472	0	35.79104	170239217
2020-10-13 05:24:07	45.685928	-122.55247	0	33.5541	170239217
2020-10-13 05:24:12	45.686652	-122.55247	0	35.79104	170239217
2020-10-13 05:24:17	45.687393	-122.55247	0	35.79104	170239217
2020-10-13 05:24:22	45.688138	-122.552488	359	35.79104	170239217
2020-10-13 05:24:27	45.688875	-122.552525	358	35.79104	170239217
2020-10-13 05:24:32	45.689608	-122.552583	357	31.31716	170239217
2020-10-13 05:24:37	45.690338	-122.552642	357	35.79104	170239217
2020-10-13 05:24:42	45.691043	-122.552688	357	33.5541	170239217
2020-10-13 05:24:47	45.691748	-122.552708	359	38.02798	170239217
2020-10-13 05:24:52	45.69241	-122.552712	0	29.08022	170239217
2020-10-13 05:24:57	45.693088	-122.552708	0	31.31716	170239217
2020-10-13 05:25:02	45.693775	-122.552703	0	33.5541	170239217
2020-10-13 05:25:07	45.694485	-122.5527	0	33.5541	170239217
2020-10-13 05:25:12	45.69519	-122.552693	0	33.5541	170239217
2020-10-13 05:25:17	45.695883	-122.552693	0	33.5541	170239217
2020-10-13 05:25:22	45.696587	-122.55269	0	33.5541	170239217
2020-10-13 05:25:27	45.6973	-122.552687	0	33.5541	170239217
2020-10-13 05:25:32	45.698027	-122.552682	0	35.79104	170239217
2020-10-13 05:25:37	45.698733	-122.55268	0	33.5541	170239217
2020-10-13 05:25:42	45.699435	-122.552675	0	33.5541	170239217
2020-10-13 05:25:47	45.700145	-122.552673	0	33.5541	170239217
2020-10-13 05:25:52	45.700863	-122.552667	0	35.79104	170239217
2020-10-13 05:25:57	45.701583	-122.552672	0	35.79104	170239217
2020-10-13 05:26:02	45.70231	-122.552695	359	35.79104	170239217
2020-10-13 05:26:07	45.703037	-122.552727	358	35.79104	170239217
2020-10-13 05:26:12	45.703748	-122.55274	359	33.5541	170239217
2020-10-13 05:26:17	45.704443	-122.552737	0	33.5541	170239217
2020-10-13 05:26:22	45.705135	-122.55273	0	33.5541	170239217
2020-10-13 05:26:27	45.705823	-122.552708	1	33.5541	170239217
2020-10-13 05:26:32	45.706508	-122.552653	3	33.5541	170239217
2020-10-13 05:26:37	45.707207	-122.552597	3	33.5541	170239217
2020-10-13 05:26:42	45.707917	-122.552583	1	33.5541	170239217
2020-10-13 05:26:47	45.708633	-122.552602	359	35.79104	170239217
2020-10-13 05:26:52	45.709383	-122.552608	0	35.79104	170239217
2020-10-13 05:26:57	45.710137	-122.552597	1	35.79104	170239217
2020-10-13 05:27:02	45.710892	-122.55259	0	35.79104	170239217
2020-10-13 05:27:07	45.711642	-122.55258	1	35.79104	170239217
2020-10-13 05:27:12	45.712402	-122.552572	0	35.79104	170239217
2020-10-13 05:27:17	45.713168	-122.552562	1	38.02798	170239217
2020-10-13 05:27:22	45.713918	-122.552553	0	35.79104	170239217
2020-10-13 05:27:27	45.71466	-122.552545	0	35.79104	170239217
2020-10-13 05:27:32	45.715407	-122.552533	1	35.79104	170239217
2020-10-13 05:27:37	45.716165	-122.552522	1	35.79104	170239217
2020-10-13 05:27:42	45.716917	-122.552512	1	35.79104	170239217
2020-10-13 05:27:47	45.71766	-122.5525	1	35.79104	170239217
2020-10-13 05:27:52	45.718397	-122.55249	1	35.79104	170239217
2020-10-13 05:27:57	45.719137	-122.55248	1	35.79104	170239217
2020-10-13 05:28:02	45.719888	-122.55247	1	35.79104	170239217
2020-10-13 05:28:07	45.72063	-122.552462	0	35.79104	170239217
2020-10-13 05:28:12	45.721368	-122.552452	1	35.79104	170239217
2020-10-13 05:28:17	45.722105	-122.552442	1	35.79104	170239217
2020-10-13 05:28:22	45.722838	-122.552433	0	35.79104	170239217
2020-10-13 05:28:27	45.723567	-122.552423	1	35.79104	170239217
2020-10-13 05:28:32	45.724297	-122.552417	0	35.79104	170239217
2020-10-13 05:28:37	45.725015	-122.552405	1	33.5541	170239217
2020-10-13 05:28:42	45.72574	-122.552393	1	35.79104	170239217
2020-10-13 05:28:47	45.726478	-122.552387	0	35.79104	170239217
2020-10-13 05:28:52	45.727222	-122.552377	1	35.79104	170239217
2020-10-13 05:28:57	45.72795	-122.552365	1	35.79104	170239217
2020-10-13 05:29:02	45.728675	-122.55234	1	35.79104	170239217
2020-10-13 05:29:07	45.729405	-122.552268	4	35.79104	170239217
2020-10-13 05:29:12	45.730105	-122.552145	7	33.5541	170239217
2020-10-13 05:29:17	45.73078	-122.551972	10	33.5541	170239217
2020-10-13 05:29:22	45.73139	-122.551845	8	29.08022	170239217
2020-10-13 05:29:27	45.731858	-122.55175	8	22.3694	170239217
2020-10-13 05:29:38	45.73216	-122.551687	8	6.71082	170239217
2020-10-13 05:29:43	45.732588	-122.551613	7	22.3694	170239217
2020-10-13 05:29:48	45.733192	-122.551555	4	29.08022	170239217
2020-10-13 05:29:53	45.733902	-122.551492	4	33.5541	170239217
2020-10-13 05:29:58	45.734647	-122.551452	2	35.79104	170239217
2020-10-13 05:30:03	45.735388	-122.551422	2	35.79104	170239217
2020-10-13 05:30:08	45.736143	-122.551422	0	35.79104	170239217
2020-10-13 05:30:13	45.736913	-122.551437	359	38.02798	170239217
2020-10-13 05:30:18	45.737683	-122.551448	359	38.02798	170239217
2020-10-13 05:30:23	45.738473	-122.551463	359	38.02798	170239217
2020-10-13 05:30:28	45.739307	-122.551477	359	40.26492	170239217
2020-10-13 05:30:33	45.74015	-122.551492	359	40.26492	170239217
2020-10-13 05:30:38	45.741005	-122.551503	359	42.50186	170239217
2020-10-13 05:30:43	45.74187	-122.551517	359	42.50186	170239217
2020-10-13 05:30:48	45.742747	-122.551528	359	42.50186	170239217
2020-10-13 05:30:53	45.743622	-122.55154	359	42.50186	170239217
2020-10-13 05:30:58	45.744485	-122.551537	0	42.50186	170239217
2020-10-13 05:31:03	45.745345	-122.551428	5	42.50186	170239217
2020-10-13 05:31:08	45.7462	-122.551192	11	42.50186	170239217
2020-10-13 05:31:13	45.747032	-122.550818	17	42.50186	170239217
2020-10-13 05:31:18	45.747817	-122.550328	24	42.50186	170239217
2020-10-13 05:31:23	45.748572	-122.549762	28	40.26492	170239217
2020-10-13 05:31:28	45.749322	-122.549185	28	40.26492	170239217
2020-10-13 05:31:33	45.750073	-122.548617	28	40.26492	170239217
2020-10-13 05:31:38	45.750818	-122.5481	26	40.26492	170239217
2020-10-13 05:31:43	45.751607	-122.547687	20	40.26492	170239217
2020-10-13 05:31:48	45.75244	-122.547397	14	42.50186	170239217
2020-10-13 05:31:53	45.753298	-122.547232	8	42.50186	170239217
2020-10-13 05:31:58	45.754157	-122.547185	2	42.50186	170239217
2020-10-13 05:32:03	45.755018	-122.547197	359	42.50186	170239217
2020-10-13 05:32:08	45.755862	-122.547207	0	40.26492	170239217
2020-10-13 05:32:13	45.756693	-122.547212	0	40.26492	170239217
2020-10-13 05:32:18	45.757527	-122.547218	0	40.26492	170239217
2020-10-13 05:32:23	45.75837	-122.547215	0	35.79104	170239217
2020-10-13 05:32:28	45.7592	-122.547223	0	40.26492	170239217
2020-10-13 05:32:33	45.760028	-122.54724	359	40.26492	170239217
2020-10-13 05:32:38	45.760863	-122.54725	0	44.7388	170239217
2020-10-13 05:32:43	45.761715	-122.547257	0	38.02798	170239217
2020-10-13 05:32:48	45.76258	-122.547262	0	42.50186	170239217
2020-10-13 05:32:53	45.763447	-122.54727	0	42.50186	170239217
2020-10-13 05:32:58	45.764305	-122.547282	359	40.26492	170239217
2020-10-13 05:33:03	45.765155	-122.547283	0	40.26492	170239217
2020-10-13 05:33:08	45.766003	-122.547287	0	40.26492	170239217
2020-10-13 05:33:13	45.76684	-122.54729	0	40.26492	170239217
2020-10-13 05:33:18	45.767687	-122.54729	0	40.26492	170239217
2020-10-13 05:33:23	45.76853	-122.547292	0	40.26492	170239217
2020-10-13 05:33:28	45.769375	-122.547305	359	40.26492	170239217
2020-10-13 05:33:33	45.770208	-122.547313	0	40.26492	170239217
2020-10-13 05:33:38	45.771045	-122.547327	359	40.26492	170239217
2020-10-13 05:33:43	45.771898	-122.547342	359	42.50186	170239217
2020-10-13 05:33:48	45.772767	-122.547368	359	42.50186	170239217
2020-10-13 05:33:53	45.773638	-122.547387	359	42.50186	170239217
2020-10-13 05:33:58	45.774505	-122.547398	359	42.50186	170239217
2020-10-13 05:34:03	45.775367	-122.547408	0	42.50186	170239217
2020-10-13 05:34:08	45.776212	-122.547423	359	40.26492	170239217
2020-10-13 05:34:13	45.777043	-122.547433	0	40.26492	170239217
2020-10-13 05:34:18	45.777865	-122.547442	0	40.26492	170239217
2020-10-13 05:34:23	45.778667	-122.547453	359	38.02798	170239217
2020-10-13 05:34:28	45.77941	-122.547455	0	35.79104	170239217
2020-10-13 05:34:33	45.780082	-122.547425	2	31.31716	170239217
2020-10-13 05:34:38	45.78054	-122.547423	0	20.13246	170239217
2020-10-13 05:34:43	45.780715	-122.547285	29	11.1847	170239217
2020-10-13 05:34:48	45.780715	-122.546793	90	15.65858	170239217
2020-10-13 05:34:53	45.780708	-122.546257	91	15.65858	170239217
2020-10-13 05:34:58	45.780703	-122.545988	92	6.71082	170239217
2020-10-13 05:34:59	45.780703	-122.545975	90	2.23694	170239217
2020-10-13 05:40:27	45.780712	-122.545617	88	0	170239217
2020-10-13 05:40:32	45.780722	-122.545078	88	17.89552	170239217
2020-10-13 05:40:37	45.780725	-122.544445	90	20.13246	170239217
2020-10-13 05:40:42	45.78073	-122.54379	89	22.3694	170239217
2020-10-13 05:40:47	45.780737	-122.543127	89	22.3694	170239217
2020-10-13 05:40:52	45.780743	-122.542462	89	22.3694	170239217
2020-10-13 05:40:57	45.780753	-122.541788	89	22.3694	170239217
2020-10-13 05:41:02	45.780765	-122.541113	89	22.3694	170239217
2020-10-13 05:41:07	45.780772	-122.54048	89	20.13246	170239217
2020-10-13 05:41:12	45.780782	-122.539827	89	22.3694	170239217
2020-10-13 05:41:17	45.780813	-122.539137	86	22.3694	170239217
2020-10-13 05:41:22	45.780837	-122.538458	87	22.3694	170239217
2020-10-13 05:41:27	45.780853	-122.537935	87	15.65858	170239217
2020-10-13 05:41:32	45.780857	-122.537588	89	11.1847	170239217
2020-10-13 05:41:37	45.780857	-122.537218	90	11.1847	170239217
2020-10-13 05:41:42	45.780852	-122.536787	91	13.42164	170239217
2020-10-13 05:41:47	45.780848	-122.536517	91	8.94776	170239217
2020-10-13 05:41:52	45.780847	-122.536277	91	8.94776	170239217
2020-10-13 05:41:57	45.780852	-122.535695	89	20.13246	170239217
2020-10-13 05:42:02	45.78086	-122.535075	89	20.13246	170239217
2020-10-13 05:42:07	45.780888	-122.534463	86	20.13246	170239217
2020-10-13 05:42:12	45.780895	-122.533852	89	20.13246	170239217
2020-10-13 05:42:17	45.780902	-122.533238	89	20.13246	170239217
2020-10-13 05:42:22	45.780907	-122.532635	89	20.13246	170239217
2020-10-13 05:42:27	45.780915	-122.531998	89	20.13246	170239217
2020-10-13 05:42:32	45.780922	-122.531362	89	20.13246	170239217
2020-10-13 05:42:37	45.780933	-122.530777	88	20.13246	170239217
2020-10-13 05:42:42	45.780942	-122.530252	89	17.89552	170239217
2020-10-13 05:42:47	45.780947	-122.529733	89	17.89552	170239217
2020-10-13 05:42:52	45.780953	-122.529325	89	13.42164	170239217
2020-10-13 05:42:57	45.781018	-122.529113	66	6.71082	170239217
2020-10-13 05:43:02	45.781175	-122.529097	4	6.71082	170239217
2020-10-13 05:43:12	45.781837	-122.529153	357	15.65858	170239217
2020-10-13 05:43:17	45.78226	-122.52915	0	20.13246	170239217
2020-10-13 05:43:22	45.782698	-122.52903	11	20.13246	170239217
2020-10-13 05:43:27	45.783122	-122.528858	16	20.13246	170239217
2020-10-13 05:43:32	45.783548	-122.52868	16	20.13246	170239217
2020-10-13 05:43:37	45.783995	-122.528463	19	22.3694	170239217
2020-10-13 05:43:42	45.784435	-122.528157	26	22.3694	170239217
2020-10-13 05:43:47	45.784847	-122.527777	33	22.3694	170239217
2020-10-13 05:43:52	45.785207	-122.527345	40	22.3694	170239217
2020-10-13 05:43:57	45.785522	-122.526927	43	20.13246	170239217
2020-10-13 05:44:02	45.785925	-122.526752	17	20.13246	170239217
2020-10-13 05:44:07	45.786398	-122.526748	0	22.3694	170239217
2020-10-13 05:44:12	45.786902	-122.526748	0	24.60634	170239217
2020-10-13 05:44:17	45.787385	-122.526745	0	22.3694	170239217
2020-10-13 05:44:22	45.787863	-122.526742	0	22.3694	170239217
2020-10-13 05:44:27	45.788418	-122.526728	1	26.84328	170239217
2020-10-13 05:44:32	45.78904	-122.52672	1	31.31716	170239217
2020-10-13 05:44:37	45.789715	-122.526715	0	33.5541	170239217
2020-10-13 05:44:42	45.7904	-122.526708	0	33.5541	170239217
2020-10-13 05:44:47	45.79107	-122.526707	0	31.31716	170239217
2020-10-13 05:44:52	45.791742	-122.526703	0	31.31716	170239217
2020-10-13 05:44:57	45.792393	-122.526698	0	31.31716	170239217
2020-10-13 05:45:02	45.793038	-122.526687	1	31.31716	170239217
2020-10-13 05:45:07	45.793685	-122.52668	0	31.31716	170239217
2020-10-13 05:45:12	45.79434	-122.526673	0	31.31716	170239217
2020-10-13 05:45:17	45.794982	-122.526667	0	31.31716	170239217
2020-10-13 05:45:22	45.795615	-122.526662	0	31.31716	170239217
2020-10-13 05:45:27	45.796262	-122.526667	0	31.31716	170239217
2020-10-13 05:45:33	45.797043	-122.526682	359	31.31716	170239217
2020-10-13 05:45:38	45.797687	-122.526693	359	31.31716	170239217
2020-10-13 05:45:44	45.798453	-122.526705	359	31.31716	170239217
2020-10-13 05:45:49	45.79909	-122.526717	359	31.31716	170239217
2020-10-13 05:45:54	45.79973	-122.526735	359	31.31716	170239217
2020-10-13 05:45:59	45.80037	-122.526753	359	31.31716	170239217
2020-10-13 05:46:04	45.80099	-122.526773	359	29.08022	170239217
2020-10-13 05:46:09	45.80161	-122.526787	359	29.08022	170239217
2020-10-13 05:46:14	45.80221	-122.526795	359	29.08022	170239217
2020-10-13 05:46:19	45.802785	-122.526803	359	26.84328	170239217
2020-10-13 05:46:24	45.803368	-122.526797	0	29.08022	170239217
2020-10-13 05:46:29	45.803965	-122.526808	359	29.08022	170239217
2020-10-13 05:46:34	45.80456	-122.526823	359	29.08022	170239217
2020-10-13 05:46:39	45.80514	-122.526848	358	26.84328	170239217
2020-10-13 05:46:44	45.805688	-122.526823	2	26.84328	170239217
2020-10-13 05:46:49	45.80622	-122.526535	21	26.84328	170239217
2020-10-13 05:46:54	45.806643	-122.526015	41	26.84328	170239217
2020-10-13 05:46:59	45.806982	-122.52539	52	26.84328	170239217
2020-10-13 05:47:04	45.80732	-122.524747	53	26.84328	170239217
2020-10-13 05:47:09	45.807677	-122.524118	51	26.84328	170239217
2020-10-13 05:47:14	45.808068	-122.52351	47	29.08022	170239217
2020-10-13 05:47:19	45.808468	-122.5229	47	26.84328	170239217
2020-10-13 05:47:24	45.808875	-122.522318	45	26.84328	170239217
2020-10-13 05:47:29	45.80935	-122.521902	31	26.84328	170239217
2020-10-13 05:47:34	45.809923	-122.52176	10	29.08022	170239217
2020-10-13 05:47:39	45.81054	-122.521765	0	29.08022	170239217
2020-10-13 05:47:44	45.811147	-122.52177	0	26.84328	170239217
2020-10-13 05:47:49	45.811758	-122.521775	0	29.08022	170239217
2020-10-13 05:47:54	45.812407	-122.521775	0	31.31716	170239217
2020-10-13 05:47:59	45.813045	-122.521777	0	31.31716	170239217
2020-10-13 05:48:04	45.813667	-122.521773	0	33.5541	170239217
2020-10-13 05:48:09	45.814287	-122.521772	0	26.84328	170239217
2020-10-13 05:48:14	45.8149	-122.521775	0	29.08022	170239217
2020-10-13 05:48:19	45.815508	-122.521773	0	29.08022	170239217
2020-10-13 05:48:24	45.81611	-122.521775	0	29.08022	170239217
2020-10-13 05:48:29	45.816715	-122.52178	0	29.08022	170239217
2020-10-13 05:48:34	45.817315	-122.521783	0	29.08022	170239217
2020-10-13 05:48:39	45.817903	-122.521782	0	29.08022	170239217
2020-10-13 05:48:44	45.818492	-122.521782	0	29.08022	170239217
2020-10-13 05:48:49	45.819062	-122.521782	0	26.84328	170239217
2020-10-13 05:48:54	45.819652	-122.521773	1	29.08022	170239217
2020-10-13 05:48:59	45.820242	-122.521768	0	29.08022	170239217
2020-10-13 05:49:04	45.820852	-122.521763	0	29.08022	170239217
2020-10-13 05:49:09	45.82145	-122.521765	0	29.08022	170239217
2020-10-13 05:49:14	45.822035	-122.521765	0	29.08022	170239217
2020-10-13 05:49:19	45.82263	-122.521768	0	29.08022	170239217
2020-10-13 05:49:24	45.823228	-122.521772	0	29.08022	170239217
2020-10-13 05:49:29	45.82379	-122.521735	3	26.84328	170239217
2020-10-13 05:49:34	45.824227	-122.521502	20	22.3694	170239217
2020-10-13 05:49:39	45.824518	-122.52092	54	24.60634	170239217
2020-10-13 05:49:44	45.82455	-122.5202	86	24.60634	170239217
2020-10-13 05:49:49	45.824522	-122.519458	93	24.60634	170239217
2020-10-13 05:49:54	45.824508	-122.518712	91	24.60634	170239217
2020-10-13 05:49:59	45.824493	-122.517948	92	24.60634	170239217
2020-10-13 05:50:04	45.824492	-122.517142	90	26.84328	170239217
2020-10-13 05:50:09	45.824507	-122.516285	89	29.08022	170239217
2020-10-13 05:50:14	45.824525	-122.515382	88	31.31716	170239217
2020-10-13 05:50:19	45.824537	-122.514483	89	29.08022	170239217
2020-10-13 05:50:24	45.824512	-122.51372	93	24.60634	170239217
2020-10-13 05:50:29	45.824328	-122.513047	111	24.60634	170239217
2020-10-13 05:50:34	45.823975	-122.512485	132	24.60634	170239217
2020-10-13 05:50:39	45.823617	-122.511968	135	24.60634	170239217
2020-10-13 05:50:44	45.823447	-122.511302	110	24.60634	170239217
2020-10-13 05:50:49	45.82349	-122.510578	85	24.60634	170239217
2020-10-13 05:50:54	45.823622	-122.509883	75	24.60634	170239217
2020-10-13 05:50:59	45.823753	-122.509187	75	24.60634	170239217
2020-10-13 05:51:04	45.823815	-122.50847	83	24.60634	170239217
2020-10-13 05:51:14	45.823678	-122.507798	106	11.1847	170239217
2020-10-13 05:51:18	45.823418	-122.507268	125	26.84328	170239217
2020-10-13 05:51:23	45.823115	-122.506778	132	22.3694	170239217
2020-10-13 05:51:28	45.822982	-122.506257	110	17.89552	170239217
2020-10-13 05:51:33	45.82313	-122.505727	68	17.89552	170239217
2020-10-13 05:51:38	45.823497	-122.50541	31	20.13246	170239217
2020-10-13 05:51:43	45.823925	-122.505167	22	22.3694	170239217
2020-10-13 05:51:48	45.824278	-122.504832	33	20.13246	170239217
2020-10-13 05:51:53	45.824483	-122.504347	59	17.89552	170239217
2020-10-13 05:51:58	45.824517	-122.503692	86	22.3694	170239217
2020-10-13 05:52:03	45.824525	-122.502982	89	24.60634	170239217
2020-10-13 05:52:08	45.824528	-122.50225	90	24.60634	170239217
2020-10-13 05:52:13	45.824528	-122.501497	90	24.60634	170239217
2020-10-13 05:52:18	45.824533	-122.500732	89	24.60634	170239217
2020-10-13 05:52:23	45.824535	-122.499942	90	26.84328	170239217
2020-10-13 05:52:28	45.824538	-122.499097	90	29.08022	170239217
2020-10-13 05:52:33	45.824545	-122.49824	89	29.08022	170239217
2020-10-13 05:52:38	45.824545	-122.497392	90	29.08022	170239217
2020-10-13 05:52:43	45.824547	-122.496548	90	29.08022	170239217
2020-10-13 05:52:48	45.82455	-122.495838	90	22.3694	170239217
2020-10-13 05:52:53	45.824573	-122.495507	84	8.94776	170239217
2020-10-13 05:52:58	45.824663	-122.495437	28	4.47388	170239217
2020-10-13 05:53:03	45.824905	-122.49546	356	13.42164	170239217
2020-10-13 05:53:08	45.825397	-122.495465	0	24.60634	170239217
2020-10-13 05:53:13	45.825955	-122.49548	359	26.84328	170239217
2020-10-13 05:53:18	45.826518	-122.495502	358	26.84328	170239217
2020-10-13 05:53:23	45.827088	-122.495517	359	26.84328	170239217
2020-10-13 05:53:28	45.827663	-122.495527	359	26.84328	170239217
2020-10-13 05:53:33	45.828243	-122.495533	0	26.84328	170239217
2020-10-13 05:53:38	45.828825	-122.49554	0	26.84328	170239217
2020-10-13 05:53:43	45.829407	-122.495548	359	26.84328	170239217
2020-10-13 05:53:48	45.829987	-122.495552	0	26.84328	170239217
2020-10-13 05:53:53	45.830567	-122.495557	0	26.84328	170239217
2020-10-13 05:53:58	45.831145	-122.49556	0	26.84328	170239217
2020-10-13 05:54:03	45.831712	-122.495557	0	26.84328	170239217
2020-10-13 05:54:08	45.83224	-122.495453	8	24.60634	170239217
2020-10-13 05:54:13	45.832728	-122.495303	12	22.3694	170239217
2020-10-13 05:54:18	45.833148	-122.494937	31	24.60634	170239217
2020-10-13 05:54:23	45.83351	-122.494542	37	22.3694	170239217
2020-10-13 05:54:28	45.833952	-122.49435	17	22.3694	170239217
2020-10-13 05:54:33	45.834335	-122.49432	3	17.89552	170239217
2020-10-13 05:54:38	45.834473	-122.494318	0	4.47388	170239217
2020-10-13 05:54:39	45.834477	-122.494317	0	0	170239217
2020-10-13 05:54:43	45.834542	-122.49429	16	4.47388	170239217
2020-10-13 05:54:48	45.8346	-122.494013	73	11.1847	170239217
2020-10-13 05:54:53	45.834493	-122.4934	104	22.3694	170239217
2020-10-13 05:54:58	45.83436	-122.492733	106	22.3694	170239217
2020-10-13 05:55:03	45.834242	-122.49201	103	24.60634	170239217
2020-10-13 05:55:08	45.834147	-122.491235	100	26.84328	170239217
2020-10-13 05:55:13	45.834078	-122.490455	97	26.84328	170239217
2020-10-13 05:55:18	45.834045	-122.489648	93	26.84328	170239217
2020-10-13 05:55:23	45.834043	-122.48891	90	24.60634	170239217
2020-10-13 05:55:28	45.834197	-122.48821	73	24.60634	170239217
2020-10-13 05:55:33	45.834397	-122.487553	66	20.13246	170239217
2020-10-13 05:55:38	45.834568	-122.486912	69	22.3694	170239217
2020-10-13 05:55:43	45.834617	-122.486247	84	22.3694	170239217
2020-10-13 05:55:48	45.834585	-122.485513	94	24.60634	170239217
2020-10-13 05:55:53	45.834558	-122.484718	93	26.84328	170239217
2020-10-13 05:55:58	45.834555	-122.483927	90	26.84328	170239217
